customer_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y,converted,age_group,campaign_pressure,previously_contacted,month_num,month_name,has_unknown_value
158,51,blue-collar,married,unknown,unknown,no,no,telephone,may,mon,243,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Low,No,5,May,True
159,43,technician,single,professional.course,no,yes,no,telephone,may,mon,186,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
160,59,services,married,high.school,no,no,no,telephone,may,mon,579,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,55+,Medium,No,5,May,False
161,24,management,single,university.degree,no,yes,no,telephone,may,mon,165,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,18-25,Medium,No,5,May,False
162,37,blue-collar,single,basic.9y,unknown,yes,yes,telephone,may,mon,163,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,True
163,40,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,True
164,42,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,559,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,True
165,39,services,divorced,high.school,unknown,no,no,telephone,may,mon,2033,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,True
166,37,entrepreneur,married,basic.6y,no,no,no,telephone,may,mon,85,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
167,38,services,married,high.school,no,yes,yes,telephone,may,mon,506,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
168,56,admin.,divorced,unknown,unknown,no,no,telephone,may,mon,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,55+,Medium,No,5,May,True
169,40,blue-collar,married,unknown,no,no,no,telephone,may,mon,114,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,True
170,54,management,divorced,university.degree,no,yes,no,telephone,may,mon,843,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Medium,No,5,May,False
171,43,blue-collar,married,high.school,unknown,no,yes,telephone,may,mon,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,True
172,36,services,married,high.school,unknown,no,no,telephone,may,mon,427,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,True
173,45,technician,married,university.degree,no,yes,yes,telephone,may,mon,292,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
174,42,admin.,single,university.degree,unknown,no,no,telephone,may,mon,192,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,True
175,43,services,married,high.school,no,no,no,telephone,may,mon,93,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
176,46,management,married,basic.9y,no,no,no,telephone,may,mon,128,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Medium,No,5,May,False
177,44,services,married,high.school,no,yes,yes,telephone,may,mon,107,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
178,51,admin.,single,basic.6y,no,no,no,telephone,may,mon,303,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Medium,No,5,May,False
179,28,services,married,high.school,no,yes,no,telephone,may,mon,81,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,False
180,37,blue-collar,married,basic.9y,no,no,no,telephone,may,mon,270,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
181,34,technician,married,high.school,no,no,no,telephone,may,mon,228,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,False
182,46,blue-collar,married,basic.6y,unknown,yes,no,telephone,may,mon,240,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Low,No,5,May,True
183,42,blue-collar,married,basic.9y,no,yes,yes,telephone,may,mon,673,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,1,36-45,Medium,No,5,May,False
184,36,admin.,married,university.degree,no,yes,no,telephone,may,mon,233,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
185,54,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,102,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Low,No,5,May,True
186,57,management,married,university.degree,no,no,no,telephone,may,mon,461,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,55+,Low,No,5,May,False
187,51,technician,married,basic.6y,unknown,no,no,telephone,may,mon,250,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Low,No,5,May,True
188,54,retired,married,high.school,unknown,no,no,telephone,may,mon,130,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Low,No,5,May,True
189,49,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,252,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Low,No,5,May,True
190,34,admin.,married,university.degree,no,yes,no,telephone,may,mon,138,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,False
191,41,technician,married,professional.course,no,no,no,telephone,may,mon,412,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
192,38,blue-collar,single,basic.9y,no,yes,no,telephone,may,mon,179,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
193,45,management,divorced,university.degree,no,no,no,telephone,may,mon,19,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
194,42,technician,married,university.degree,no,no,no,telephone,may,mon,228,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
195,34,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,mon,55,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,True
196,48,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,717,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Low,No,5,May,False
197,37,admin.,married,high.school,unknown,yes,no,telephone,may,mon,313,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,True
198,34,blue-collar,single,basic.9y,unknown,no,no,telephone,may,mon,289,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,True
199,40,admin.,married,basic.9y,unknown,yes,no,telephone,may,mon,683,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,True
200,43,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,1077,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
201,33,services,married,high.school,no,no,no,telephone,may,mon,146,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Medium,No,5,May,False
202,32,services,single,basic.6y,no,no,no,telephone,may,mon,167,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,False
203,39,blue-collar,married,high.school,no,yes,no,telephone,may,mon,356,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
204,43,admin.,married,unknown,no,no,no,telephone,may,mon,277,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,True
205,44,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,172,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
206,35,student,single,university.degree,unknown,no,no,telephone,may,mon,218,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,True
207,35,student,single,university.degree,unknown,yes,yes,telephone,may,mon,217,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,True
208,35,unemployed,married,professional.course,no,no,no,telephone,may,mon,67,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,False
209,36,services,single,basic.4y,no,no,no,telephone,may,mon,291,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
210,35,student,single,university.degree,unknown,yes,no,telephone,may,mon,248,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,True
211,36,student,single,basic.9y,no,yes,no,telephone,may,mon,256,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
212,55,housemaid,divorced,university.degree,no,no,no,telephone,may,mon,286,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Low,No,5,May,False
213,59,admin.,married,university.degree,no,no,no,telephone,may,mon,477,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,55+,Low,No,5,May,False
214,57,retired,married,unknown,unknown,no,no,telephone,may,mon,611,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,55+,Medium,No,5,May,True
215,39,blue-collar,married,professional.course,unknown,yes,no,telephone,may,mon,471,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,True
216,39,housemaid,married,basic.4y,unknown,yes,no,telephone,may,mon,381,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,True
217,30,blue-collar,single,unknown,no,yes,no,telephone,may,mon,251,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,True
218,30,blue-collar,single,unknown,no,yes,yes,telephone,may,mon,408,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,True
219,50,housemaid,married,basic.4y,unknown,no,no,telephone,may,mon,287,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Low,No,5,May,True
220,40,services,married,high.school,no,no,no,telephone,may,mon,322,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
221,35,admin.,married,high.school,no,yes,no,telephone,may,mon,216,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Medium,No,5,May,False
222,43,technician,married,unknown,unknown,no,no,telephone,may,mon,366,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,True
223,36,services,single,basic.6y,unknown,yes,no,telephone,may,mon,210,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,True
224,46,technician,married,basic.4y,unknown,yes,no,telephone,may,mon,288,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Low,No,5,May,True
225,40,technician,married,basic.9y,no,no,no,telephone,may,mon,168,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
226,58,retired,married,university.degree,no,no,no,telephone,may,mon,132,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,55+,Low,No,5,May,False
227,42,technician,married,university.degree,no,no,no,telephone,may,mon,64,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
228,35,admin.,single,university.degree,no,no,no,telephone,may,mon,209,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Medium,No,5,May,False
229,43,retired,married,basic.4y,unknown,no,no,telephone,may,mon,410,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,True
230,45,blue-collar,married,basic.4y,no,yes,yes,telephone,may,mon,177,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
231,39,admin.,married,professional.course,no,yes,no,telephone,may,mon,580,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
232,50,services,divorced,professional.course,no,yes,no,telephone,may,mon,165,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Low,No,5,May,False
233,32,management,divorced,basic.4y,unknown,yes,no,telephone,may,mon,127,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Medium,No,5,May,True
234,39,admin.,married,high.school,unknown,no,no,telephone,may,mon,357,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,True
235,52,self-employed,married,university.degree,unknown,no,no,telephone,may,mon,175,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Low,No,5,May,True
236,44,admin.,married,professional.course,no,yes,no,telephone,may,mon,300,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
237,56,blue-collar,married,basic.4y,no,no,no,telephone,may,mon,136,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,55+,Low,No,5,May,False
238,48,admin.,married,high.school,no,no,no,telephone,may,mon,125,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Medium,No,5,May,False
239,33,services,married,high.school,unknown,no,yes,telephone,may,mon,189,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Medium,No,5,May,True
240,43,management,married,university.degree,unknown,no,yes,telephone,may,mon,213,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,True
241,57,retired,married,high.school,no,no,no,telephone,may,mon,238,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,55+,Medium,No,5,May,False
242,36,technician,single,professional.course,no,no,no,telephone,may,mon,124,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
243,34,management,married,university.degree,no,yes,no,telephone,may,mon,18,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,False
244,34,services,single,basic.9y,no,no,no,telephone,may,mon,730,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Medium,No,5,May,False
245,30,technician,married,university.degree,unknown,no,no,telephone,may,mon,40,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,True
246,33,services,divorced,unknown,no,no,no,telephone,may,mon,181,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Medium,No,5,May,True
247,32,technician,single,professional.course,no,no,no,telephone,may,mon,79,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,False
248,36,technician,single,high.school,no,yes,no,telephone,may,mon,142,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
249,36,blue-collar,single,high.school,no,no,yes,telephone,may,mon,389,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
250,33,services,single,high.school,no,no,no,telephone,may,mon,702,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,False
251,40,technician,divorced,professional.course,no,no,no,telephone,may,mon,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
252,41,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,211,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
253,51,services,married,basic.6y,no,yes,no,telephone,may,mon,117,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Low,No,5,May,False
254,36,technician,married,professional.course,no,yes,no,telephone,may,mon,232,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
255,28,services,married,unknown,no,no,no,telephone,may,mon,408,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Medium,No,5,May,True
256,53,services,married,high.school,no,yes,yes,telephone,may,mon,370,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Medium,No,5,May,False
257,58,blue-collar,married,basic.9y,unknown,yes,no,telephone,may,mon,179,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,55+,Medium,No,5,May,True
258,45,management,married,basic.9y,no,no,yes,telephone,may,mon,46,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
259,43,technician,married,unknown,no,yes,no,telephone,may,mon,200,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,True
260,33,admin.,married,high.school,no,no,yes,telephone,may,mon,50,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,False
261,33,admin.,married,high.school,no,no,yes,telephone,may,mon,181,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,False
262,27,blue-collar,single,basic.6y,no,unknown,unknown,telephone,may,mon,119,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,True
263,42,technician,married,high.school,no,no,no,telephone,may,mon,361,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Low,No,5,May,False
264,43,admin.,divorced,basic.9y,no,no,no,telephone,may,mon,73,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
265,42,admin.,married,university.degree,no,no,no,telephone,may,mon,67,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
266,27,blue-collar,single,basic.6y,no,no,no,telephone,may,mon,350,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,False
267,34,self-employed,single,university.degree,no,yes,no,telephone,may,mon,150,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Medium,No,5,May,False
268,31,student,single,university.degree,unknown,no,no,telephone,may,mon,332,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Medium,No,5,May,True
269,54,management,divorced,university.degree,no,no,no,telephone,may,mon,611,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Medium,No,5,May,False
270,40,self-employed,married,basic.4y,unknown,no,no,telephone,may,mon,58,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,True
271,52,unemployed,married,high.school,unknown,yes,no,telephone,may,mon,151,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Low,No,5,May,True
272,47,management,divorced,university.degree,no,no,no,telephone,may,mon,89,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Medium,No,5,May,False
273,49,housemaid,married,basic.9y,unknown,no,no,telephone,may,mon,152,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Low,No,5,May,True
274,32,admin.,single,high.school,no,no,no,telephone,may,mon,611,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Medium,No,5,May,False
275,49,housemaid,single,high.school,unknown,yes,yes,telephone,may,mon,110,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Medium,No,5,May,True
276,50,blue-collar,married,basic.9y,unknown,no,no,telephone,may,mon,463,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Low,No,5,May,True
277,34,services,married,high.school,no,no,no,telephone,may,mon,962,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Low,No,5,May,False
278,55,blue-collar,married,basic.4y,unknown,no,no,telephone,may,mon,102,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Medium,No,5,May,True
279,47,technician,single,basic.9y,no,no,no,telephone,may,mon,10,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,High,No,5,May,False
280,51,retired,married,professional.course,no,no,no,telephone,may,mon,118,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Medium,No,5,May,False
281,47,blue-collar,married,basic.6y,no,no,no,telephone,may,mon,92,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Medium,No,5,May,False
282,56,technician,married,basic.4y,no,yes,no,telephone,may,mon,143,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,55+,Medium,No,5,May,False
283,53,admin.,married,basic.9y,no,no,no,telephone,may,mon,189,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Medium,No,5,May,False
284,36,blue-collar,married,basic.9y,no,yes,no,telephone,may,mon,75,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
285,42,blue-collar,divorced,basic.9y,no,yes,no,telephone,may,mon,189,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
286,44,blue-collar,divorced,basic.6y,no,no,no,telephone,may,mon,55,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
287,39,housemaid,married,basic.9y,no,yes,no,telephone,may,mon,935,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,yes,1,36-45,Medium,No,5,May,False
288,37,admin.,single,high.school,no,yes,yes,telephone,may,mon,56,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
289,60,blue-collar,married,unknown,unknown,yes,no,telephone,may,mon,5,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,55+,Medium,No,5,May,True
290,36,services,married,high.school,no,no,no,telephone,may,mon,225,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
291,42,management,divorced,university.degree,no,yes,no,telephone,may,mon,125,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
292,31,admin.,married,high.school,no,yes,yes,telephone,may,mon,286,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,26-35,Medium,No,5,May,False
293,53,technician,divorced,professional.course,unknown,no,yes,telephone,may,mon,206,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,46-55,Medium,No,5,May,True
294,45,blue-collar,married,basic.4y,no,yes,no,telephone,may,mon,164,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
295,37,technician,single,professional.course,no,yes,no,telephone,may,mon,98,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no,0,36-45,Medium,No,5,May,False
